qid,n_tables,oracle_cost,pt_regret_lin,is_trivial_oracle,t3_idx_0.01,t3_regret_0.01,t3_q_0.01,t3_idx_0.05,t3_regret_0.05,t3_q_0.05,t3_idx_0.1,t3_regret_0.1,t3_q_0.1,t3_idx_0.2,t3_regret_0.2,t3_q_0.2
2175,3,56.0,1.0,1,0,1.0,2.805270195007324,0,1.0,0.5120906829833984,0,1.0,0.10433387756347656,0,1.0,0.14715290069580078
2176,4,17590184.0,1.0,1,5,1.0,2.805270195007324,5,1.0,0.5120906829833984,5,1.0,0.10433387756347656,5,1.0,0.14715290069580078
2177,5,72311.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2178,4,1221762.0,10.331215628562987,0,6,10.331215628562987,2.805270195007324,6,10.331215628562987,0.5120906829833984,3,10.486728604483849,0.10433387756347656,6,10.331215628562987,0.14715290069580078
2179,5,4010.0,1.0,1,7,215.27998005484918,2.805270195007324,7,215.27998005484918,0.5120906829833984,7,215.27998005484918,0.10433387756347656,7,215.27998005484918,0.14715290069580078
2180,4,5616641.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2181,4,1458572.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2182,5,12778565.0,1.0,1,3,1.0,2.805270195007324,3,1.0,0.5120906829833984,3,1.0,0.10433387756347656,3,1.0,0.14715290069580078
2183,4,126152.0,11.2551821993928,0,2,1.0,2.805270195007324,2,1.0,0.5120906829833984,2,1.0,0.10433387756347656,2,1.0,0.14715290069580078
2184,4,254601.0,1.0,1,0,1.0,2.805270195007324,0,1.0,0.5120906829833984,0,1.0,0.10433387756347656,0,1.0,0.14715290069580078
2185,4,164155140.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2186,5,8149513293.0,1.0009299485412926,1,5,1.0,2.805270195007324,5,1.0,0.5120906829833984,5,1.0,0.10433387756347656,5,1.0,0.14715290069580078
2187,4,501538.0,1.0,1,0,1.0,2.805270195007324,0,1.0,0.5120906829833984,0,1.0,0.10433387756347656,0,1.0,0.14715290069580078
2188,5,453755.0,1.1331993406147798,0,2,1.0316403529650298,2.805270195007324,2,1.0316403529650298,0.5120906829833984,2,1.0316403529650298,0.10433387756347656,2,1.0316403529650298,0.14715290069580078
2189,5,188197154.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2190,5,795309215.0,1.0010703308636122,0,5,1.0,2.805270195007324,3,1.0010703308636122,0.5120906829833984,3,1.0010703308636122,0.10433387756347656,3,1.0010703308636122,0.14715290069580078
2191,2,248000.0,1.0,1,0,1.0,2.805270195007324,0,1.0,0.5120906829833984,0,1.0,0.10433387756347656,0,1.0,0.14715290069580078
2192,4,3804.0,1.0,1,0,40.22759526938239,2.805270195007324,0,40.22759526938239,0.5120906829833984,0,40.22759526938239,0.10433387756347656,0,40.22759526938239,0.14715290069580078
2193,2,490420.0,1.0,1,1,1.0,2.805270195007324,1,1.0,0.5120906829833984,1,1.0,0.10433387756347656,1,1.0,0.14715290069580078
2194,3,229193.0,1.0,1,2,1.0,2.805270195007324,2,1.0,0.5120906829833984,2,1.0,0.10433387756347656,2,1.0,0.14715290069580078
2195,4,35117.0,1.2155589726066405,0,0,5.438379178768723,2.805270195007324,0,5.438379178768723,0.5120906829833984,0,5.438379178768723,0.10433387756347656,0,5.438379178768723,0.14715290069580078
2196,5,116021392.0,1.006794815849177,0,7,1.006794815849177,2.805270195007324,7,1.006794815849177,0.5120906829833984,7,1.006794815849177,0.10433387756347656,7,1.006794815849177,0.14715290069580078
2197,2,30.0,1.0,1,1,1.0,2.805270195007324,1,1.0,0.5120906829833984,1,1.0,0.10433387756347656,1,1.0,0.14715290069580078
2198,5,6856076283.0,1.0,1,7,1.0,2.805270195007324,7,1.0,0.5120906829833984,7,1.0,0.10433387756347656,7,1.0,0.14715290069580078
2199,4,2765850.0,2.07738775516107,0,2,1.0,2.805270195007324,6,2.07738775516107,0.5120906829833984,6,2.07738775516107,0.10433387756347656,6,2.07738775516107,0.14715290069580078
2200,5,10240764.0,1.0,1,2,1.0,2.805270195007324,2,1.0,0.5120906829833984,2,1.0,0.10433387756347656,2,1.0,0.14715290069580078
2201,4,34917.0,1.7832350077324017,0,0,1.0,2.805270195007324,0,1.0,0.5120906829833984,0,1.0,0.10433387756347656,0,1.0,0.14715290069580078
2202,5,776.0,1.281853281853282,0,5,2841.6962676962676,2.805270195007324,5,2841.6962676962676,0.5120906829833984,5,2841.6962676962676,0.10433387756347656,4,1.281853281853282,0.14715290069580078
2203,4,8158932.0,1.0,1,5,1.0,2.805270195007324,5,1.0,0.5120906829833984,5,1.0,0.10433387756347656,5,1.0,0.14715290069580078
2204,4,147226.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2205,3,2198459.0,1.0,1,2,1.0,2.805270195007324,2,1.0,0.5120906829833984,2,1.0,0.10433387756347656,2,1.0,0.14715290069580078
2206,3,1023682.0,1.0,1,2,1.0,2.805270195007324,2,1.0,0.5120906829833984,2,1.0,0.10433387756347656,2,1.0,0.14715290069580078
2207,3,103728.0,1.0,1,1,1.0177385302085242,2.805270195007324,1,1.0177385302085242,0.5120906829833984,1,1.0177385302085242,0.10433387756347656,1,1.0177385302085242,0.14715290069580078
2208,4,101916.0,1.5449238105517236,0,2,1.5477202036951636,2.805270195007324,0,1.5449238105517236,0.5120906829833984,0,1.5449238105517236,0.10433387756347656,5,1.0,0.14715290069580078
2209,3,3661.0,1.0,1,0,1.0,2.805270195007324,0,1.0,0.5120906829833984,0,1.0,0.10433387756347656,0,1.0,0.14715290069580078
2210,5,53693993.0,1.0099659563414114,0,7,1.0,2.805270195007324,7,1.0,0.5120906829833984,7,1.0,0.10433387756347656,4,1.0099659563414114,0.14715290069580078
2211,5,349500.0,1.0,1,3,1.0,2.805270195007324,3,1.0,0.5120906829833984,3,1.0,0.10433387756347656,3,1.0,0.14715290069580078
2212,4,71676.0,1.0,1,2,1.0,2.805270195007324,2,1.0,0.5120906829833984,2,1.0,0.10433387756347656,2,1.0,0.14715290069580078
2213,5,1805049.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2214,5,438397.0,1.0,1,0,1.0,2.805270195007324,4,1.0,0.5120906829833984,0,1.0,0.10433387756347656,0,1.0,0.14715290069580078
2215,2,320716.0,1.0645927718206394,0,0,1.0,2.805270195007324,0,1.0,0.5120906829833984,0,1.0,0.10433387756347656,0,1.0,0.14715290069580078
2216,4,37429867.0,1.0,1,2,1.0,2.805270195007324,2,1.0,0.5120906829833984,2,1.0,0.10433387756347656,2,1.0,0.14715290069580078
2217,4,2315016.0,1.02629743107718,0,2,1.02629743107718,2.805270195007324,2,1.02629743107718,0.5120906829833984,2,1.02629743107718,0.10433387756347656,6,1.002665639172412,0.14715290069580078
2218,4,3555.0,1.0,1,2,4.653543307086614,2.805270195007324,2,4.653543307086614,0.5120906829833984,2,4.653543307086614,0.10433387756347656,2,4.653543307086614,0.14715290069580078
2219,4,1111292.0,1.0,1,2,1.0,2.805270195007324,2,1.0,0.5120906829833984,2,1.0,0.10433387756347656,2,1.0,0.14715290069580078
2220,5,131077486804.0,1.0,1,7,1.0,2.805270195007324,7,1.0,0.5120906829833984,7,1.0,0.10433387756347656,7,1.0,0.14715290069580078
2221,4,181721.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2222,4,34682407.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2223,5,4872206.0,1.0,1,2,1.0,2.805270195007324,2,1.0,0.5120906829833984,2,1.0,0.10433387756347656,2,1.0,0.14715290069580078
2224,4,1416596255.0,1.0,1,1,1.0,2.805270195007324,1,1.0,0.5120906829833984,1,1.0,0.10433387756347656,1,1.0,0.14715290069580078
2225,3,0.0,10001.0,0,0,810001.0,2.805270195007324,0,810001.0,0.5120906829833984,3,10001.0,0.10433387756347656,3,10001.0,0.14715290069580078
2226,4,155834.0,1.0,1,0,1.0,2.805270195007324,0,1.0,0.5120906829833984,0,1.0,0.10433387756347656,0,1.0,0.14715290069580078
2227,4,783408.0,1.131891515160025,0,0,1.0,2.805270195007324,0,1.0,0.5120906829833984,0,1.0,0.10433387756347656,0,1.0,0.14715290069580078
2228,5,2688672.0,1.0,1,5,1.0,2.805270195007324,5,1.0,0.5120906829833984,5,1.0,0.10433387756347656,5,1.0,0.14715290069580078
2229,5,30716431.0,1.0,1,5,1.0,2.805270195007324,5,1.0,0.5120906829833984,6,1.006185614266657,0.10433387756347656,5,1.0,0.14715290069580078
2230,5,79683.0,1.0,1,7,1.0,2.805270195007324,7,1.0,0.5120906829833984,7,1.0,0.10433387756347656,7,1.0,0.14715290069580078
2231,5,4497438.0,1.0852542969454393,0,2,1.0852542969454393,2.805270195007324,2,1.0852542969454393,0.5120906829833984,2,1.0852542969454393,0.10433387756347656,2,1.0852542969454393,0.14715290069580078
2232,4,293639.0,1.0,1,0,1.0,2.805270195007324,0,1.0,0.5120906829833984,0,1.0,0.10433387756347656,0,1.0,0.14715290069580078
2233,4,360375.0,1.0,1,0,1.0,2.805270195007324,0,1.0,0.5120906829833984,0,1.0,0.10433387756347656,0,1.0,0.14715290069580078
2234,5,367872.0,1.0,1,2,1.4186662244850805,2.805270195007324,2,1.4186662244850805,0.5120906829833984,2,1.4186662244850805,0.10433387756347656,2,1.4186662244850805,0.14715290069580078
2235,5,2582033.0,1.0,1,7,2.5672895864268246,2.805270195007324,7,2.5672895864268246,0.5120906829833984,7,2.5672895864268246,0.10433387756347656,7,2.5672895864268246,0.14715290069580078
2236,4,130761743.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2237,4,87155.0,1.0,1,5,1.0,2.805270195007324,5,1.0,0.5120906829833984,5,1.0,0.10433387756347656,5,1.0,0.14715290069580078
2238,5,1382831.0,1.0,1,2,1.4346999490899834,2.805270195007324,2,1.4346999490899834,0.5120906829833984,2,1.4346999490899834,0.10433387756347656,2,1.4346999490899834,0.14715290069580078
2239,4,68880.0,1.0,1,0,1.0,2.805270195007324,0,1.0,0.5120906829833984,0,1.0,0.10433387756347656,0,1.0,0.14715290069580078
2240,4,135667942.0,1.0,1,2,1.0,2.805270195007324,2,1.0,0.5120906829833984,2,1.0,0.10433387756347656,2,1.0,0.14715290069580078
2241,3,198815.0,1.0,1,0,1.0,2.805270195007324,0,1.0,0.5120906829833984,0,1.0,0.10433387756347656,0,1.0,0.14715290069580078
2242,5,144355.0,1.0,1,6,1.5289769735930616,2.805270195007324,6,1.5289769735930616,0.5120906829833984,6,1.5289769735930616,0.10433387756347656,6,1.5289769735930616,0.14715290069580078
2243,5,1173320510.0,1.0,1,7,1.0,2.805270195007324,7,1.0,0.5120906829833984,7,1.0,0.10433387756347656,7,1.0,0.14715290069580078
2244,5,17310381.0,1.0,1,3,1.0,2.805270195007324,3,1.0,0.5120906829833984,3,1.0,0.10433387756347656,3,1.0,0.14715290069580078
2245,4,56879.0,1.0,1,4,1.0,2.805270195007324,4,1.0,0.5120906829833984,4,1.0,0.10433387756347656,4,1.0,0.14715290069580078
2246,5,0.0,1.0,1,4,1.0,2.805270195007324,4,1.0,0.5120906829833984,7,1.0,0.10433387756347656,7,1.0,0.14715290069580078
2247,5,4005417575.0,1.0,1,5,1.0,2.805270195007324,5,1.0,0.5120906829833984,5,1.0,0.10433387756347656,5,1.0,0.14715290069580078
2248,4,14104078.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2249,5,5213058.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2250,3,97117.0,1.0,1,1,2.1748697460820856,2.805270195007324,3,1.0,0.5120906829833984,3,1.0,0.10433387756347656,3,1.0,0.14715290069580078
2251,4,410285.0,1.0,1,5,1.1959559916741005,2.805270195007324,0,1.0,0.5120906829833984,0,1.0,0.10433387756347656,0,1.0,0.14715290069580078
2252,4,8505221.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2253,4,44879726.0,1.0,1,3,1.0,2.805270195007324,3,1.0,0.5120906829833984,3,1.0,0.10433387756347656,3,1.0,0.14715290069580078
2254,4,41866.0,1.0,1,5,1.0,2.805270195007324,5,1.0,0.5120906829833984,5,1.0,0.10433387756347656,5,1.0,0.14715290069580078
2255,4,165857.0,1.0342099868562264,0,2,1.0342099868562264,2.805270195007324,2,1.0342099868562264,0.5120906829833984,2,1.0342099868562264,0.10433387756347656,2,1.0342099868562264,0.14715290069580078
2256,4,133484.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2257,3,8109.0,5.256226880394575,0,3,5.256226880394575,2.805270195007324,3,5.256226880394575,0.5120906829833984,3,5.256226880394575,0.10433387756347656,3,5.256226880394575,0.14715290069580078
2258,4,9451400.0,1.0,1,5,1.0,2.805270195007324,5,1.0,0.5120906829833984,5,1.0,0.10433387756347656,5,1.0,0.14715290069580078
2259,5,1693885.0,1.0,1,6,1.1069770929094402,2.805270195007324,6,1.1069770929094402,0.5120906829833984,2,1.0,0.10433387756347656,2,1.0,0.14715290069580078
2260,4,34871299.0,1.0,1,3,1.0,2.805270195007324,3,1.0,0.5120906829833984,3,1.0,0.10433387756347656,3,1.0,0.14715290069580078
2261,5,11485158.0,1.0,1,3,1.0,2.805270195007324,3,1.0,0.5120906829833984,3,1.0,0.10433387756347656,3,1.0,0.14715290069580078
2262,5,187.0,1.0,1,7,798.8882978723404,2.805270195007324,7,798.8882978723404,0.5120906829833984,7,798.8882978723404,0.10433387756347656,4,799.1648936170212,0.14715290069580078
2263,4,4174834.0,1.0,1,7,1.0,2.805270195007324,7,1.0,0.5120906829833984,7,1.0,0.10433387756347656,7,1.0,0.14715290069580078
2264,3,1519653.0,1.1089287429901806,0,1,1.0,2.805270195007324,1,1.0,0.5120906829833984,1,1.0,0.10433387756347656,1,1.0,0.14715290069580078
2265,4,18842308.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2266,5,665065845.0,1.0,1,7,1.0,2.805270195007324,7,1.0,0.5120906829833984,7,1.0,0.10433387756347656,7,1.0,0.14715290069580078
2267,2,35954.0,1.0,1,1,1.0,2.805270195007324,1,1.0,0.5120906829833984,1,1.0,0.10433387756347656,1,1.0,0.14715290069580078
2268,3,196472.0,1.038702518921175,0,0,5.098313763214284,2.805270195007324,0,5.098313763214284,0.5120906829833984,3,1.038702518921175,0.10433387756347656,3,1.038702518921175,0.14715290069580078
2269,5,556635.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2270,2,3106246.0,1.0,1,1,1.0,2.805270195007324,1,1.0,0.5120906829833984,1,1.0,0.10433387756347656,1,1.0,0.14715290069580078
2271,5,4517647.0,1.0,1,5,1.0,2.805270195007324,5,1.0,0.5120906829833984,6,1.0420572829047328,0.10433387756347656,5,1.0,0.14715290069580078
2272,5,302649.0,1.0,1,2,1.0,2.805270195007324,2,1.0,0.5120906829833984,2,1.0,0.10433387756347656,2,1.0,0.14715290069580078
2273,5,2298712.0,1.0,1,5,1.0,2.805270195007324,5,1.0,0.5120906829833984,5,1.0,0.10433387756347656,5,1.0,0.14715290069580078
2274,5,8103.0,1.0,1,2,1.0,2.805270195007324,2,1.0,0.5120906829833984,2,1.0,0.10433387756347656,2,1.0,0.14715290069580078
2275,2,40951.0,1.0,1,1,1.0,2.805270195007324,1,1.0,0.5120906829833984,1,1.0,0.10433387756347656,1,1.0,0.14715290069580078
2276,5,11554321.0,1.0517635738384303,0,6,1.0517635738384303,2.805270195007324,6,1.0517635738384303,0.5120906829833984,6,1.0517635738384303,0.10433387756347656,6,1.0517635738384303,0.14715290069580078
2277,3,1141463.0,1.0,1,2,1.0,2.805270195007324,2,1.0,0.5120906829833984,2,1.0,0.10433387756347656,2,1.0,0.14715290069580078
2278,4,63132.0,1.0,1,2,3.307984730647997,2.805270195007324,2,3.307984730647997,0.5120906829833984,2,3.307984730647997,0.10433387756347656,2,3.307984730647997,0.14715290069580078
2279,2,685744.0,1.0,1,1,1.0,2.805270195007324,1,1.0,0.5120906829833984,1,1.0,0.10433387756347656,1,1.0,0.14715290069580078
2280,4,2203520.0,1.0,1,0,1.0,2.805270195007324,0,1.0,0.5120906829833984,0,1.0,0.10433387756347656,0,1.0,0.14715290069580078
2281,5,1231815368.0,1.0,1,5,1.0,2.805270195007324,5,1.0,0.5120906829833984,5,1.0,0.10433387756347656,5,1.0,0.14715290069580078
2282,2,1935630.0,1.0,1,1,1.0,2.805270195007324,1,1.0,0.5120906829833984,1,1.0,0.10433387756347656,1,1.0,0.14715290069580078
2283,4,528.0,1.0,1,2,284.3137996219282,2.805270195007324,2,284.3137996219282,0.5120906829833984,2,284.3137996219282,0.10433387756347656,2,284.3137996219282,0.14715290069580078
2284,4,16154080.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2285,3,222.0,1.0,1,0,673.0941704035874,2.805270195007324,0,673.0941704035874,0.5120906829833984,0,673.0941704035874,0.10433387756347656,0,673.0941704035874,0.14715290069580078
2286,4,0.0,51.0,0,6,51.0,2.805270195007324,6,51.0,0.5120906829833984,6,51.0,0.10433387756347656,6,51.0,0.14715290069580078
2287,4,96725.0,16.051764778859873,0,6,16.051764778859873,2.805270195007324,3,1.0,0.5120906829833984,3,1.0,0.10433387756347656,3,1.0,0.14715290069580078
2288,4,79665.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2289,3,4993.0,1.0,1,1,1.0,2.805270195007324,1,1.0,0.5120906829833984,1,1.0,0.10433387756347656,1,1.0,0.14715290069580078
2290,4,8640535.0,1.0,1,5,1.0,2.805270195007324,5,1.0,0.5120906829833984,5,1.0,0.10433387756347656,5,1.0,0.14715290069580078
2291,3,314.0,1.0,1,0,1.0,2.805270195007324,0,1.0,0.5120906829833984,0,1.0,0.10433387756347656,0,1.0,0.14715290069580078
2292,4,450161.0,1.0,1,0,1.0,2.805270195007324,0,1.0,0.5120906829833984,0,1.0,0.10433387756347656,0,1.0,0.14715290069580078
2293,5,38597012.0,1.035323096116272,0,7,1.035323096116272,2.805270195007324,7,1.035323096116272,0.5120906829833984,7,1.035323096116272,0.10433387756347656,7,1.035323096116272,0.14715290069580078
2294,4,8232968.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2295,5,17154.0,1.0,1,7,9.744564266977557,2.805270195007324,7,9.744564266977557,0.5120906829833984,7,9.744564266977557,0.10433387756347656,7,9.744564266977557,0.14715290069580078
2296,4,0.0,48225.0,0,0,48225.0,2.805270195007324,0,48225.0,0.5120906829833984,0,48225.0,0.10433387756347656,0,48225.0,0.14715290069580078
2297,4,1967124363.0,1.0,1,1,1.0,2.805270195007324,1,1.0,0.5120906829833984,1,1.0,0.10433387756347656,1,1.0,0.14715290069580078
2298,5,2909504.0,1.0,1,7,2.2894550791285804,2.805270195007324,7,2.2894550791285804,0.5120906829833984,7,2.2894550791285804,0.10433387756347656,7,2.2894550791285804,0.14715290069580078
2299,5,60824107668.0,1.0,1,7,1.0000094332990979,2.805270195007324,7,1.0000094332990979,0.5120906829833984,5,1.0,0.10433387756347656,5,1.0,0.14715290069580078
2300,2,83345.0,1.0,1,0,1.0,2.805270195007324,0,1.0,0.5120906829833984,0,1.0,0.10433387756347656,0,1.0,0.14715290069580078
2301,4,72702.0,1.2229619135386436,0,0,1.0,2.805270195007324,0,1.0,0.5120906829833984,0,1.0,0.10433387756347656,0,1.0,0.14715290069580078
2302,5,106138905.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2303,5,14910725394.0,1.0,1,5,1.0,2.805270195007324,5,1.0,0.5120906829833984,5,1.0,0.10433387756347656,5,1.0,0.14715290069580078
2304,4,6745028.0,1.0,1,5,1.0,2.805270195007324,5,1.0,0.5120906829833984,5,1.0,0.10433387756347656,5,1.0,0.14715290069580078
2305,4,64894.0,1.0,1,7,1.0,2.805270195007324,7,1.0,0.5120906829833984,7,1.0,0.10433387756347656,7,1.0,0.14715290069580078
2306,5,0.0,1.0,1,5,1.0,2.805270195007324,5,1.0,0.5120906829833984,5,1.0,0.10433387756347656,5,1.0,0.14715290069580078
2307,4,6872063.0,1.340755703090076,0,0,1.0,2.805270195007324,0,1.0,0.5120906829833984,0,1.0,0.10433387756347656,0,1.0,0.14715290069580078
2308,5,58832985.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2309,5,55340.0,2.007661589056938,0,3,1.0,2.805270195007324,3,1.0,0.5120906829833984,3,1.0,0.10433387756347656,3,1.0,0.14715290069580078
2310,3,1944755.0,1.0,1,3,1.0,2.805270195007324,3,1.0,0.5120906829833984,3,1.0,0.10433387756347656,3,1.0,0.14715290069580078
2311,5,623109.0,1.1962478535090113,0,2,1.0,2.805270195007324,4,1.2373224631285007,0.5120906829833984,4,1.2373224631285007,0.10433387756347656,4,1.2373224631285007,0.14715290069580078
2312,4,249239.0,1.0,1,0,1.3978213769860375,2.805270195007324,0,1.3978213769860375,0.5120906829833984,0,1.3978213769860375,0.10433387756347656,0,1.3978213769860375,0.14715290069580078
2313,5,2875788.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2314,5,8679.0,1.0,1,2,1.0,2.805270195007324,2,1.0,0.5120906829833984,2,1.0,0.10433387756347656,2,1.0,0.14715290069580078
2315,4,3332069.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2316,5,27309.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2317,4,3450.0,1.0,1,4,1.0,2.805270195007324,4,1.0,0.5120906829833984,4,1.0,0.10433387756347656,4,1.0,0.14715290069580078
2318,4,212.0,47.69953051643193,0,1,47.69953051643193,2.805270195007324,1,47.69953051643193,0.5120906829833984,1,47.69953051643193,0.10433387756347656,1,47.69953051643193,0.14715290069580078
2319,5,6722622.0,1.0,1,0,1.0,2.805270195007324,4,1.0,0.5120906829833984,0,1.0,0.10433387756347656,0,1.0,0.14715290069580078
2320,2,19376.0,1.0,1,1,1.0,2.805270195007324,1,1.0,0.5120906829833984,1,1.0,0.10433387756347656,1,1.0,0.14715290069580078
2321,5,97677157586.0,1.0,1,7,1.0000183217247942,2.805270195007324,7,1.0000183217247942,0.5120906829833984,5,1.0,0.10433387756347656,5,1.0,0.14715290069580078
2322,5,38149.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2323,4,95175.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2324,5,6.0,1.0,1,6,8651.57142857143,2.805270195007324,1,8651.57142857143,0.5120906829833984,1,8651.57142857143,0.10433387756347656,6,8651.57142857143,0.14715290069580078
2325,4,416137.0,1.0,1,3,1.0,2.805270195007324,3,1.0,0.5120906829833984,3,1.0,0.10433387756347656,3,1.0,0.14715290069580078
2326,3,165583.0,1.0,1,1,1.0,2.805270195007324,1,1.0,0.5120906829833984,1,1.0,0.10433387756347656,1,1.0,0.14715290069580078
2327,4,1498092.0,1.0,1,2,1.0,2.805270195007324,2,1.0,0.5120906829833984,2,1.0,0.10433387756347656,2,1.0,0.14715290069580078
2328,4,389.0,1.3256410256410256,0,2,1.0,2.805270195007324,2,1.0,0.5120906829833984,2,1.0,0.10433387756347656,2,1.0,0.14715290069580078
2329,2,104571.0,1.0,1,1,1.0,2.805270195007324,1,1.0,0.5120906829833984,1,1.0,0.10433387756347656,1,1.0,0.14715290069580078
2330,4,112595356.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2331,4,822946.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2332,4,1172549.0,1.0,1,2,1.9601441303142724,2.805270195007324,2,1.9601441303142724,0.5120906829833984,2,1.9601441303142724,0.10433387756347656,2,1.9601441303142724,0.14715290069580078
2333,2,5896.0,115.08682380871629,0,1,115.08682380871629,2.805270195007324,1,115.08682380871629,0.5120906829833984,1,115.08682380871629,0.10433387756347656,1,115.08682380871629,0.14715290069580078
2334,4,26852.0,1.0,1,0,1.0,2.805270195007324,0,1.0,0.5120906829833984,0,1.0,0.10433387756347656,0,1.0,0.14715290069580078
2335,3,3750.0,1.0,1,0,1.0,2.805270195007324,0,1.0,0.5120906829833984,0,1.0,0.10433387756347656,0,1.0,0.14715290069580078
2336,5,19571515.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2337,5,2054210.0,9.102095159650105,0,5,9.102095159650105,2.805270195007324,5,9.102095159650105,0.5120906829833984,0,9.19458809245983,0.10433387756347656,5,9.102095159650105,0.14715290069580078
2338,4,4.0,1.0,1,0,30006.4,2.805270195007324,0,30006.4,0.5120906829833984,0,30006.4,0.10433387756347656,0,30006.4,0.14715290069580078
2339,2,367416.0,1.0,1,1,1.0,2.805270195007324,1,1.0,0.5120906829833984,1,1.0,0.10433387756347656,1,1.0,0.14715290069580078
2340,3,76130.0,1.0,1,1,1.0,2.805270195007324,1,1.0,0.5120906829833984,1,1.0,0.10433387756347656,1,1.0,0.14715290069580078
2341,3,81948.0,1.0,1,1,1.0,2.805270195007324,1,1.0,0.5120906829833984,1,1.0,0.10433387756347656,1,1.0,0.14715290069580078
2342,5,3502641372.0,1.0,1,5,1.0,2.805270195007324,5,1.0,0.5120906829833984,5,1.0,0.10433387756347656,5,1.0,0.14715290069580078
2343,5,1738355474.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
2344,5,6153.0,2.3753656158596037,0,6,2.3753656158596037,2.805270195007324,6,2.3753656158596037,0.5120906829833984,6,2.3753656158596037,0.10433387756347656,6,2.3753656158596037,0.14715290069580078
2345,5,0.0,1.0,1,2,1.0,2.805270195007324,2,1.0,0.5120906829833984,2,1.0,0.10433387756347656,2,1.0,0.14715290069580078
2346,5,322420920.0,1.0,1,6,1.0,2.805270195007324,6,1.0,0.5120906829833984,6,1.0,0.10433387756347656,6,1.0,0.14715290069580078
